Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_449.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_449.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_449.jpg, 0, 0.3409585, 0, 0.2367973
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_551.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_551.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_551.jpg, 0, 0.6475989, 0, 0.9036712
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_654.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_654.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_654.jpg, 0, 0.9437574, 0, 1.871485
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_756.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_756.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_756.jpg, 0, 1, 0, 3.056201
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_856.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_856.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_856.jpg, 0, 1, 0, 4.228311
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_51_957.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_51_957.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_51_957.jpg, 0, 1, 0, 5.391771
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_061.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_061.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_061.jpg, 0, 1, 0, 6.544048
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_164.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_164.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_164.jpg, -0.1169738, 1, 0, 7.682431
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_266.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_266.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_266.jpg, -0.1796952, 1, 0, 8.789075
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_367.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_367.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_367.jpg, 0, 1, 0, 9.90339
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_471.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_471.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_471.jpg, 0, 1, 0, 11.23137
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_572.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_572.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_572.jpg, 0, 1, 0, 12.366
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_674.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_674.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_674.jpg, 0, 1, 0, 13.35316
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_775.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_775.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_775.jpg, -0.2817433, 1, 0, 14.51132
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_877.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_877.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_877.jpg, -0.5239284, 1, 0, 15.36004
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_52_978.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_52_978.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_52_978.jpg, -0.2232262, 1, 0, 16.49231
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_082.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_082.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_082.jpg, 0, 1, 0, 17.45525
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_184.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_184.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_184.jpg, 0, 1, 0, 18.53024
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_285.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_285.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_285.jpg, 0, 1, 0, 19.53701
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_389.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_389.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_389.jpg, -0.02049803, 1, 0, 20.75804
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_491.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_491.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_491.jpg, -0.3259479, 1, 0, 21.70386
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_591.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_591.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_591.jpg, -0.1640619, 1, 0, 22.64952
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_692.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_692.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_692.jpg, 0, 1, 0, 23.6214
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_793.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_793.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_793.jpg, 0, 1, 0, 24.58821
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_894.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_894.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_894.jpg, -0.2899997, 1, 0, 25.51541
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_53_994.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_53_994.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_53_994.jpg, -0.255051, 1, 0, 26.37898
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_095.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_095.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_095.jpg, 0, 1, 0, 27.31967
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_196.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_196.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_196.jpg, 0, 1, 0, 28.24822
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_297.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_297.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_297.jpg, -0.05043821, 1, 0, 29.17101
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_400.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_400.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_400.jpg, -0.3510046, 1, 0, 30.02015
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_502.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_502.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_502.jpg, -0.1169149, 1, 0, 30.19146
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_604.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_604.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_604.jpg, 0, 1, 0, 30.18954
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_706.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_706.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_706.jpg, -0.26125, 1, 0, 30.179
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_810.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_810.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_810.jpg, 0, 1, 0, 30.18939
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_54_912.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_54_912.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_54_912.jpg, 0, 1, 0, 30.19046
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_013.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_013.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_013.jpg, 0, 1, 0, 30.19031
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_115.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_115.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_115.jpg, -0.1458028, 1, 0, 30.18522
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_218.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_218.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_218.jpg, -0.3555262, 1, 0, 30.16501
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_320.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_320.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_320.jpg, -0.0581159, 1, 0, 30.1909
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_421.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_421.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_421.jpg, 0, 1, 0, 30.18971
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_521.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_521.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_521.jpg, -0.2294573, 1, 0, 30.18077
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_623.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_623.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_623.jpg, 0, 1, 0, 30.18932
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_726.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_726.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_726.jpg, 0, 1, 0, 30.19008
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_829.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_829.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_829.jpg, 0, 1, 0, 30.19029
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_55_932.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_55_932.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_55_932.jpg, -0.2286878, 1, 0, 30.1769
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_034.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_034.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_034.jpg, 0, 1, 0, 30.18996
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_134.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_134.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_134.jpg, 0, 1, 0, 30.19025
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_237.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_237.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_237.jpg, 0, 1, 0, 30.19031
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_339.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_339.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_339.jpg, -0.1370627, 1, 0, 30.18567
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_441.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_441.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_441.jpg, -0.3350469, 1, 0, 30.16695
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_544.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_544.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_544.jpg, -0.03644228, 1, 0, 30.18995
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_647.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_647.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_647.jpg, 0, 1, 0, 30.1898
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_748.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_748.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_748.jpg, 0, 1, 0, 30.19023
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_851.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_851.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_851.jpg, 0, 1, 0, 30.19031
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_56_954.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_56_954.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_56_954.jpg, -0.2987405, 1, 0, 30.16869
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_055.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_055.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_055.jpg, -0.3489541, 1, 0, 30.17934
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_156.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_156.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_156.jpg, -0.05714673, 1, 0, 30.19034
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_257.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_257.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_257.jpg, 0, 1, 0, 30.18957
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_357.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_357.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_357.jpg, 0, 1, 0, 30.19026
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_458.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_458.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_458.jpg, 0, 1, 0, 30.19034
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_560.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_560.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_560.jpg, 0, 1, 0, 30.19032
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_660.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_660.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_660.jpg, 0, 1, 0, 30.19033
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_760.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_760.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_760.jpg, 0, 1, 0, 30.19026
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_864.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_864.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_864.jpg, 0, 1, 0, 30.19027
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_57_966.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_57_966.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_57_966.jpg, 0, 1, 0, 30.1903
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_070.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_070.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_070.jpg, 0, 1, 0, 30.1903
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_173.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_173.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_173.jpg, 0, 1, 0, 30.19034
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_275.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_275.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_275.jpg, -0.2942417, 1, 0, 30.16905
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_378.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_378.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_378.jpg, -0.01881517, 1, 0, 30.18995
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_478.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_478.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_478.jpg, 0, 1, 0, 30.18999
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_579.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_579.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_579.jpg, 0, 1, 0, 30.19027
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_682.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_682.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_682.jpg, 0, 1, 0, 30.19028
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_785.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_785.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_785.jpg, -0.02397052, 1, 0, 30.1902
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_885.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_885.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_885.jpg, -0.3235443, 1, 0, 30.16572
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_58_986.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_58_986.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_58_986.jpg, -0.06517939, 1, 0, 30.19095
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_090.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_090.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_090.jpg, 0, 1, 0, 30.19005
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_192.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_192.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_192.jpg, 0, 1, 0, 30.19029
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_294.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_294.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_294.jpg, 0, 1, 0, 30.19031
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_395.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_395.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_395.jpg, 0, 1, 0, 30.1903
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_497.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_497.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_497.jpg, 0, 1, 0, 30.19032
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_599.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_599.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_599.jpg, -0.1328034, 1, 0, 30.18555
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_700.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_700.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_700.jpg, -0.1942001, 1, 0, 30.18703
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_800.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_800.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_800.jpg, 0, 1, 0, 30.18939
Z:\0self driving track data2\IMG\center_2018_09_23_01_24_59_903.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_24_59_903.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_24_59_903.jpg, 0, 1, 0, 30.19014
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_006.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_006.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_006.jpg, 0, 1, 0, 30.19028
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_107.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_107.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_107.jpg, 0, 1, 0, 30.19028
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_210.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_210.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_210.jpg, 0, 1, 0, 30.19029
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_313.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_313.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_313.jpg, 0, 1, 0, 30.19029
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_415.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_415.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_415.jpg, -0.2930788, 1, 0, 30.16888
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_517.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_517.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_517.jpg, -0.02298499, 1, 0, 30.19014
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_619.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_619.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_619.jpg, 0, 1, 0, 30.19002
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_722.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_722.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_722.jpg, 0, 1, 0, 30.19027
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_824.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_824.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_824.jpg, 0, 1, 0, 30.19031
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_00_926.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_00_926.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_00_926.jpg, 0, 1, 0, 30.19029
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_01_029.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_01_029.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_01_029.jpg, -0.02037474, 1, 0, 30.1902
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_01_131.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_01_131.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_01_131.jpg, -0.3274895, 1, 0, 30.16459
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_01_233.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_01_233.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_01_233.jpg, -0.6212435, 1, 0, 30.1253
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_01_334.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_01_334.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_01_334.jpg, -0.3402172, 1, 0, 30.19123
Z:\0self driving track data2\IMG\center_2018_09_23_01_25_01_435.jpg, Z:\0self driving track data2\IMG\left_2018_09_23_01_25_01_435.jpg, Z:\0self driving track data2\IMG\right_2018_09_23_01_25_01_435.jpg, -0.03751256, 1, 0, 30.18797
